date,city,rainfall,precipitation_sum,temperature,wind_speed
2012-09-13,Weligama,3.3,3.3,26.2,16.6
2012-09-13,Mabole,1.2,1.2,26.2,13.8
2012-09-13,Ratnapura,5.4,5.4,24.9,10.5
2012-09-13,Matara,3.3,3.3,26.1,16.6
2012-09-13,Bentota,2.9,2.9,26.0,11.6
2012-09-13,Kalutara,2.9,2.9,26.0,11.6
2012-09-13,Kolonnawa,1.2,1.2,26.0,13.8
2012-09-13,Badulla,0.1,0.1,25.6,14.4
2012-09-13,Mannar,0.2,0.2,28.4,32.1
2012-09-13,Kandy,0.7,0.7,24.1,17.2
2012-09-13,Jaffna,0.7,0.7,28.6,34.0
2012-09-13,Pothuhera,1.7,1.7,25.2,18.1
2012-09-13,Puttalam,3.8,3.8,27.2,19.1
2012-09-13,Moratuwa,2.9,2.9,26.0,11.6
2012-09-13,Colombo,2.9,2.9,26.2,11.6
2012-09-13,Kesbewa,2.9,2.9,26.0,11.6
2012-09-13,Galle,3.3,3.3,27.1,16.6
2012-09-13,Sri Jayewardenepura Kotte,1.2,1.2,26.1,13.8
2012-09-13,Kurunegala,1.7,1.7,25.7,18.1
2012-09-13,Oruwala,1.2,1.2,25.9,13.8
2012-09-13,Hambantota,0.3,0.3,27.6,24.9
2012-09-13,Matale,1.3,1.3,25.9,21.0
2012-09-13,Trincomalee,0.0,0.0,29.8,24.8
2012-09-13,Maharagama,2.9,2.9,25.9,11.6
2012-09-13,Gampaha,1.2,1.2,26.1,13.8
2012-09-13,Mount Lavinia,2.9,2.9,26.1,11.6
2012-09-13,Athurugiriya,1.2,1.2,25.9,13.8
2012-09-13,Negombo,1.2,1.2,26.3,13.8
2012-09-13,Kalmunai,0.1,0.1,29.5,15.8
2012-09-13,Hatton,0.8,0.8,20.3,13.1
2012-09-14,Galle,4.7,4.7,27.3,21.8
2012-09-14,Mount Lavinia,2.9,2.9,26.6,15.6
2012-09-14,Maharagama,2.9,2.9,26.4,15.6
2012-09-14,Kandy,1.8,1.8,24.3,17.6
2012-09-14,Kolonnawa,3.3,3.3,26.5,15.5
2012-09-14,Kalutara,2.9,2.9,26.2,15.6
2012-09-14,Matara,4.7,4.7,26.3,21.8
2012-09-14,Weligama,4.7,4.7,26.4,21.8
2012-09-14,Kesbewa,2.9,2.9,26.4,15.6
2012-09-14,Trincomalee,0.0,0.0,29.5,26.8
2012-09-14,Oruwala,3.3,3.3,26.1,15.5
2012-09-14,Negombo,3.3,3.3,26.7,15.5
2012-09-14,Gampaha,3.3,3.3,26.4,15.5
2012-09-14,Hatton,0.8,0.8,20.2,15.3
2012-09-14,Mabole,3.3,3.3,26.6,15.5
2012-09-14,Mannar,0.7,0.7,28.3,33.4
2012-09-14,Moratuwa,2.9,2.9,26.5,15.6
2012-09-14,Sri Jayewardenepura Kotte,3.3,3.3,26.6,15.5
2012-09-14,Pothuhera,3.6,3.6,25.2,19.2
2012-09-14,Colombo,2.9,2.9,26.6,15.6
2012-09-14,Puttalam,3.5,3.5,27.3,20.2
2012-09-14,Hambantota,0.2,0.2,27.9,27.0
2012-09-14,Kalmunai,0.0,0.0,29.3,16.9
2012-09-14,Badulla,0.0,0.0,26.0,16.1
2012-09-14,Matale,2.1,2.1,25.9,21.6
2012-09-14,Bentota,2.9,2.9,26.2,15.6
2012-09-14,Athurugiriya,3.3,3.3,26.4,15.5
2012-09-14,Ratnapura,5.0,5.0,24.9,14.8
2012-09-14,Kurunegala,3.6,3.6,25.8,19.2
2012-09-14,Jaffna,1.8,1.8,28.5,36.3
2012-09-15,Matara,3.2,3.2,26.1,21.7
2012-09-15,Bentota,6.4,6.4,26.1,17.2
2012-09-15,Oruwala,8.6,8.6,25.9,18.2
2012-09-15,Moratuwa,6.4,6.4,26.2,17.2
2012-09-15,Kalmunai,0.7,0.7,29.2,17.4
2012-09-15,Kalutara,6.4,6.4,26.1,17.2
2012-09-15,Galle,3.2,3.2,27.3,21.7
2012-09-15,Ratnapura,5.0,5.0,24.8,14.8
2012-09-15,Badulla,0.2,0.2,26.4,15.9
2012-09-15,Weligama,3.2,3.2,26.2,21.7
2012-09-15,Kesbewa,6.4,6.4,26.1,17.2
2012-09-15,Colombo,6.4,6.4,26.3,17.2
2012-09-15,Kurunegala,4.3,4.3,25.6,18.1
2012-09-15,Mabole,8.6,8.6,26.3,18.2
2012-09-15,Mannar,2.7,2.7,28.1,33.2
2012-09-15,Maharagama,6.4,6.4,26.1,17.2
2012-09-15,Negombo,8.6,8.6,26.3,18.2
2012-09-15,Sri Jayewardenepura Kotte,8.6,8.6,26.2,18.2
2012-09-15,Kolonnawa,8.6,8.6,26.2,18.2
2012-09-15,Pothuhera,4.3,4.3,24.9,18.1
2012-09-15,Hatton,1.7,1.7,20.1,16.8
2012-09-15,Jaffna,1.3,1.3,28.3,33.7
2012-09-15,Matale,1.5,1.5,25.6,22.6
2012-09-15,Athurugiriya,8.6,8.6,26.1,18.2
2012-09-15,Hambantota,0.5,0.5,28.0,27.2
2012-09-15,Trincomalee,1.1,1.1,29.0,27.9
2012-09-15,Kandy,1.2,1.2,24.2,18.7
2012-09-15,Gampaha,8.6,8.6,26.0,18.2
2012-09-15,Puttalam,6.2,6.2,27.1,19.4
2012-09-15,Mount Lavinia,6.4,6.4,26.2,17.2
2012-09-16,Weligama,4.2,4.2,26.3,20.6
2012-09-16,Maharagama,3.2,3.2,26.8,13.9
2012-09-16,Bentota,3.2,3.2,26.7,13.9
2012-09-16,Badulla,2.7,2.7,25.9,14.1
2012-09-16,Moratuwa,3.2,3.2,26.9,13.9
2012-09-16,Trincomalee,0.0,0.0,29.8,26.3
2012-09-16,Kandy,2.7,2.7,24.2,15.0
2012-09-16,Kalutara,3.2,3.2,26.7,13.9
2012-09-16,Kolonnawa,2.7,2.7,26.8,14.0
2012-09-16,Athurugiriya,2.7,2.7,26.7,14.0
2012-09-16,Negombo,2.7,2.7,27.0,14.0
2012-09-16,Jaffna,0.0,0.0,28.8,28.9
2012-09-16,Kalmunai,1.0,1.0,29.0,14.3
2012-09-16,Puttalam,1.6,1.6,27.8,19.5
2012-09-16,Hatton,5.0,5.0,20.1,14.8
2012-09-16,Mabole,2.7,2.7,26.9,14.0
2012-09-16,Mannar,0.5,0.5,28.5,25.1
2012-09-16,Matale,1.9,1.9,26.1,19.8
2012-09-16,Sri Jayewardenepura Kotte,2.7,2.7,26.9,14.0
2012-09-16,Oruwala,2.7,2.7,26.4,14.0
2012-09-16,Mount Lavinia,3.2,3.2,26.9,13.9
2012-09-16,Colombo,3.2,3.2,26.9,13.9
2012-09-16,Kurunegala,2.0,2.0,26.0,18.2
2012-09-16,Galle,4.2,4.2,26.8,20.6
2012-09-16,Ratnapura,5.2,5.2,24.9,13.3
2012-09-16,Hambantota,0.4,0.4,28.2,25.4
2012-09-16,Matara,4.2,4.2,26.3,20.6
2012-09-16,Kesbewa,3.2,3.2,26.8,13.9
2012-09-16,Pothuhera,2.0,2.0,25.4,18.2
2012-09-16,Gampaha,2.7,2.7,26.6,14.0
2012-09-17,Gampaha,6.2,6.2,26.3,16.6
2012-09-17,Hatton,2.5,2.5,20.1,13.6
2012-09-17,Matale,1.0,1.0,26.3,21.7
2012-09-17,Badulla,2.2,2.2,25.8,15.0
2012-09-17,Mabole,6.2,6.2,26.7,16.6
2012-09-17,Bentota,9.4,9.4,26.1,15.5
2012-09-17,Puttalam,2.4,2.4,28.1,22.0
2012-09-17,Kalutara,9.4,9.4,26.1,15.5
2012-09-17,Oruwala,6.2,6.2,26.0,16.6
2012-09-17,Kandy,0.9,0.9,24.3,18.4
2012-09-17,Kurunegala,2.8,2.8,26.1,20.5
2012-09-17,Kesbewa,9.4,9.4,26.4,15.5
2012-09-17,Mannar,0.0,0.0,28.9,29.2
2012-09-17,Negombo,6.2,6.2,26.9,16.6
2012-09-17,Hambantota,1.8,1.8,27.6,27.7
2012-09-17,Kolonnawa,6.2,6.2,26.5,16.6
2012-09-17,Trincomalee,0.4,0.4,29.9,21.7
2012-09-17,Galle,11.8,11.8,26.5,19.5
2012-09-17,Pothuhera,2.8,2.8,25.4,20.5
2012-09-17,Mount Lavinia,9.4,9.4,26.6,15.5
2012-09-17,Maharagama,9.4,9.4,26.4,15.5
2012-09-17,Weligama,11.8,11.8,25.9,19.5
2012-09-17,Colombo,9.4,9.4,26.7,15.5
2012-09-17,Jaffna,0.0,0.0,29.2,30.0
2012-09-17,Ratnapura,11.3,11.3,24.6,13.2
2012-09-17,Matara,11.8,11.8,25.8,19.5
2012-09-17,Sri Jayewardenepura Kotte,6.2,6.2,26.6,16.6
2012-09-17,Moratuwa,9.4,9.4,26.5,15.5
2012-09-17,Athurugiriya,6.2,6.2,26.4,16.6
2012-09-17,Kalmunai,0.0,0.0,29.6,13.5
2012-09-18,Badulla,0.4,0.4,26.1,14.4
2012-09-18,Weligama,9.1,9.1,25.4,20.6
2012-09-18,Kandy,0.4,0.4,24.3,17.4
2012-09-18,Mannar,0.3,0.3,28.8,28.8
2012-09-18,Kesbewa,5.4,5.4,26.2,14.3
2012-09-18,Pothuhera,3.6,3.6,25.5,20.2
2012-09-18,Kalmunai,0.0,0.0,29.4,15.5
2012-09-18,Galle,9.1,9.1,25.9,20.6
2012-09-18,Moratuwa,5.4,5.4,26.2,14.3
2012-09-18,Oruwala,4.5,4.5,26.0,14.8
2012-09-18,Mabole,4.5,4.5,26.4,14.8
2012-09-18,Puttalam,1.2,1.2,27.8,21.5
2012-09-18,Mount Lavinia,5.4,5.4,26.3,14.3
2012-09-18,Colombo,5.4,5.4,26.4,14.3
2012-09-18,Negombo,4.5,4.5,26.6,14.8
2012-09-18,Ratnapura,5.6,5.6,24.7,13.9
2012-09-18,Matale,0.5,0.5,26.3,20.7
2012-09-18,Gampaha,4.5,4.5,26.3,14.8
2012-09-18,Sri Jayewardenepura Kotte,4.5,4.5,26.3,14.8
2012-09-18,Jaffna,0.8,0.8,29.3,29.8
2012-09-18,Kalutara,5.4,5.4,25.9,14.3
2012-09-18,Hatton,0.1,0.1,20.1,14.8
2012-09-18,Matara,9.1,9.1,25.3,20.6
2012-09-18,Kolonnawa,4.5,4.5,26.3,14.8
2012-09-18,Athurugiriya,4.5,4.5,26.2,14.8
2012-09-18,Trincomalee,0.3,0.3,29.3,22.5
2012-09-18,Hambantota,2.0,2.0,27.1,27.2
2012-09-18,Kurunegala,3.6,3.6,26.2,20.2
2012-09-18,Maharagama,5.4,5.4,26.1,14.3
2012-09-18,Bentota,5.4,5.4,25.9,14.3
2012-09-19,Kalutara,1.3,1.3,26.8,13.2
2012-09-19,Kolonnawa,1.6,1.6,26.6,15.3
2012-09-19,Galle,2.2,2.2,27.1,17.2
2012-09-19,Hatton,2.0,2.0,20.3,9.7
2012-09-19,Athurugiriya,1.6,1.6,26.5,15.3
2012-09-19,Mount Lavinia,1.3,1.3,26.7,13.2
2012-09-19,Puttalam,0.3,0.3,27.9,18.0
2012-09-19,Trincomalee,0.0,0.0,29.5,21.5
2012-09-19,Oruwala,1.6,1.6,26.5,15.3
2012-09-19,Jaffna,0.1,0.1,28.7,29.7
2012-09-19,Negombo,1.6,1.6,26.9,15.3
2012-09-19,Maharagama,1.3,1.3,26.6,13.2
2012-09-19,Hambantota,2.0,2.0,28.2,20.2
2012-09-19,Ratnapura,1.9,1.9,25.3,11.8
2012-09-19,Matara,2.2,2.2,26.8,17.2
2012-09-19,Matale,0.5,0.5,26.8,17.4
2012-09-19,Gampaha,1.6,1.6,26.7,15.3
2012-09-19,Sri Jayewardenepura Kotte,1.6,1.6,26.7,15.3
2012-09-19,Colombo,1.3,1.3,26.7,13.2
2012-09-19,Badulla,0.5,0.5,26.1,11.6
2012-09-19,Mabole,1.6,1.6,26.7,15.3
2012-09-19,Kesbewa,1.3,1.3,26.7,13.2
2012-09-19,Kurunegala,0.6,0.6,26.7,17.5
2012-09-19,Pothuhera,0.6,0.6,26.1,17.5
2012-09-19,Bentota,1.3,1.3,26.8,13.2
2012-09-19,Mannar,0.4,0.4,28.5,29.3
2012-09-19,Kalmunai,0.3,0.3,29.7,17.6
2012-09-19,Moratuwa,1.3,1.3,26.7,13.2
2012-09-19,Kandy,0.4,0.4,24.9,13.8
2012-09-19,Weligama,2.2,2.2,26.9,17.2
2012-09-20,Jaffna,0.0,0.0,28.7,29.1
2012-09-20,Negombo,12.7,12.7,25.9,17.2
2012-09-20,Maharagama,15.7,15.7,25.6,15.7
2012-09-20,Moratuwa,15.7,15.7,25.7,15.7
2012-09-20,Pothuhera,6.7,6.7,25.2,18.4
2012-09-20,Matara,17.4,17.4,25.5,15.4
2012-09-20,Ratnapura,22.2,22.2,24.6,11.8
2012-09-20,Matale,4.5,4.5,26.0,18.2
2012-09-20,Gampaha,12.7,12.7,25.7,17.2
2012-09-20,Athurugiriya,12.7,12.7,25.6,17.2
2012-09-20,Hambantota,15.3,15.3,26.9,22.1
2012-09-20,Kalutara,15.7,15.7,25.7,15.7
2012-09-20,Sri Jayewardenepura Kotte,12.7,12.7,25.7,17.2
2012-09-20,Hatton,15.5,15.5,20.0,8.4
2012-09-20,Kandy,4.2,4.2,24.4,13.9
2012-09-20,Oruwala,12.7,12.7,25.5,17.2
2012-09-20,Kesbewa,15.7,15.7,25.7,15.7
2012-09-20,Kalmunai,5.5,5.5,28.9,18.7
2012-09-20,Kolonnawa,12.7,12.7,25.7,17.2
2012-09-20,Mabole,12.7,12.7,25.8,17.2
2012-09-20,Badulla,5.9,5.9,24.5,13.8
2012-09-20,Weligama,17.4,17.4,25.6,15.4
2012-09-20,Colombo,15.7,15.7,25.8,15.7
2012-09-20,Bentota,15.7,15.7,25.6,15.7
2012-09-20,Trincomalee,6.3,6.3,28.5,17.7
2012-09-20,Puttalam,3.4,3.4,27.2,19.6
2012-09-20,Mannar,0.2,0.2,28.4,28.0
2012-09-20,Mount Lavinia,15.7,15.7,25.7,15.7
2012-09-20,Kurunegala,6.7,6.7,26.0,18.4
2012-09-20,Galle,17.4,17.4,26.3,15.4
2012-09-21,Kalutara,2.1,2.1,26.4,16.8
2012-09-21,Maharagama,2.1,2.1,26.4,16.8
2012-09-21,Bentota,2.1,2.1,26.4,16.8
2012-09-21,Hatton,12.0,12.0,20.6,6.6
2012-09-21,Matale,0.2,0.2,26.8,16.0
2012-09-21,Oruwala,2.4,2.4,26.4,17.8
2012-09-21,Ratnapura,4.9,4.9,25.5,12.1
2012-09-21,Kalmunai,2.6,2.6,28.8,20.8
2012-09-21,Mount Lavinia,2.1,2.1,26.5,16.8
2012-09-21,Pothuhera,0.6,0.6,26.0,17.3
2012-09-21,Moratuwa,2.1,2.1,26.5,16.8
2012-09-21,Negombo,2.4,2.4,26.7,17.8
2012-09-21,Kesbewa,2.1,2.1,26.4,16.8
2012-09-21,Kolonnawa,2.4,2.4,26.4,17.8
2012-09-21,Galle,3.1,3.1,26.8,14.9
2012-09-21,Hambantota,0.7,0.7,27.3,19.5
2012-09-21,Sri Jayewardenepura Kotte,2.4,2.4,26.5,17.8
2012-09-21,Puttalam,2.0,2.0,27.6,18.8
2012-09-21,Colombo,2.1,2.1,26.6,16.8
2012-09-21,Mabole,2.4,2.4,26.6,17.8
2012-09-21,Kandy,1.5,1.5,25.1,12.1
2012-09-21,Weligama,3.1,3.1,26.2,14.9
2012-09-21,Trincomalee,8.2,8.2,28.3,20.1
2012-09-21,Mannar,0.2,0.2,28.4,26.4
2012-09-21,Jaffna,0.0,0.0,28.7,29.1
2012-09-21,Kurunegala,0.6,0.6,26.8,17.3
2012-09-21,Badulla,6.5,6.5,24.0,11.4
2012-09-21,Gampaha,2.4,2.4,26.6,17.8
2012-09-21,Matara,3.1,3.1,26.2,14.9
2012-09-21,Athurugiriya,2.4,2.4,26.3,17.8
2012-09-22,Maharagama,21.7,21.7,25.4,17.2
2012-09-22,Jaffna,0.4,0.4,28.5,32.0
2012-09-22,Negombo,18.7,18.7,25.7,18.8
2012-09-22,Colombo,21.7,21.7,25.5,17.2
2012-09-22,Oruwala,18.7,18.7,25.3,18.8
2012-09-22,Trincomalee,7.1,7.1,28.0,15.7
2012-09-22,Weligama,26.1,26.1,25.3,18.8
2012-09-22,Kandy,6.4,6.4,24.5,15.0
2012-09-22,Pothuhera,10.2,10.2,25.0,19.3
2012-09-22,Mount Lavinia,21.7,21.7,25.5,17.2
2012-09-22,Mannar,0.7,0.7,27.8,28.3
2012-09-22,Kalmunai,8.5,8.5,28.3,20.2
2012-09-22,Matara,26.1,26.1,25.3,18.8
2012-09-22,Kesbewa,21.7,21.7,25.4,17.2
2012-09-22,Puttalam,7.0,7.0,26.6,20.4
2012-09-22,Ratnapura,28.1,28.1,24.7,12.0
2012-09-22,Athurugiriya,18.7,18.7,25.4,18.8
2012-09-22,Hatton,15.2,15.2,20.2,8.9
2012-09-22,Bentota,21.7,21.7,25.5,17.2
2012-09-22,Kurunegala,10.2,10.2,25.8,19.3
2012-09-22,Matale,3.2,3.2,26.0,19.8
2012-09-22,Gampaha,18.7,18.7,25.5,18.8
2012-09-22,Sri Jayewardenepura Kotte,18.7,18.7,25.5,18.8
2012-09-22,Kolonnawa,18.7,18.7,25.5,18.8
2012-09-22,Galle,26.1,26.1,25.8,18.8
2012-09-22,Hambantota,6.9,6.9,26.5,21.4
2012-09-22,Kalutara,21.7,21.7,25.5,17.2
2012-09-22,Mabole,18.7,18.7,25.5,18.8
2012-09-22,Moratuwa,21.7,21.7,25.5,17.2
2012-09-22,Badulla,4.2,4.2,23.8,14.8
2012-09-23,Puttalam,3.0,3.0,27.4,19.4
2012-09-23,Mannar,0.7,0.7,28.5,32.3
2012-09-23,Pothuhera,2.2,2.2,25.5,18.4
2012-09-23,Matara,14.0,14.0,25.6,20.0
2012-09-23,Mabole,2.9,2.9,26.2,17.6
2012-09-23,Mount Lavinia,4.5,4.5,26.1,16.6
2012-09-23,Jaffna,0.0,0.0,28.9,35.2
2012-09-23,Kandy,0.8,0.8,24.4,16.1
2012-09-23,Colombo,4.5,4.5,26.2,16.6
2012-09-23,Bentota,4.5,4.5,25.9,16.6
2012-09-23,Kalutara,4.5,4.5,25.9,16.6
2012-09-23,Athurugiriya,2.9,2.9,26.0,17.6
2012-09-23,Kolonnawa,2.9,2.9,26.1,17.6
2012-09-23,Kurunegala,2.2,2.2,26.1,18.4
2012-09-23,Galle,14.0,14.0,26.2,20.0
2012-09-23,Maharagama,4.5,4.5,26.0,16.6
2012-09-23,Badulla,2.5,2.5,23.7,14.0
2012-09-23,Sri Jayewardenepura Kotte,2.9,2.9,26.1,17.6
2012-09-23,Ratnapura,7.2,7.2,24.5,14.4
2012-09-23,Kesbewa,4.5,4.5,26.1,16.6
2012-09-23,Moratuwa,4.5,4.5,26.1,16.6
2012-09-23,Kalmunai,2.7,2.7,28.4,12.2
2012-09-23,Hambantota,2.4,2.4,26.5,21.9
2012-09-23,Weligama,14.0,14.0,25.6,20.0
2012-09-23,Negombo,2.9,2.9,26.4,17.6
2012-09-23,Trincomalee,0.6,0.6,28.9,22.2
2012-09-23,Gampaha,2.9,2.9,26.1,17.6
2012-09-23,Matale,1.5,1.5,26.2,19.6
2012-09-23,Oruwala,2.9,2.9,25.8,17.6
2012-09-23,Hatton,7.4,7.4,20.0,12.6
2012-09-24,Gampaha,24.8,24.8,25.0,15.9
2012-09-24,Badulla,0.8,0.8,23.6,14.5
2012-09-24,Matale,2.8,2.8,25.1,21.6
2012-09-24,Kalutara,27.0,27.0,25.0,15.6
2012-09-24,Athurugiriya,24.8,24.8,24.9,15.9
2012-09-24,Moratuwa,27.0,27.0,25.0,15.6
2012-09-24,Kolonnawa,24.8,24.8,25.0,15.9
2012-09-24,Bentota,27.0,27.0,25.0,15.6
2012-09-24,Kurunegala,9.1,9.1,25.1,19.1
2012-09-24,Hatton,9.2,9.2,19.6,11.6
2012-09-24,Hambantota,3.2,3.2,26.5,25.1
2012-09-24,Ratnapura,19.8,19.8,23.9,13.4
2012-09-24,Galle,19.7,19.7,25.8,19.6
2012-09-24,Matara,19.7,19.7,25.0,19.6
2012-09-24,Mabole,24.8,24.8,25.1,15.9
2012-09-24,Weligama,19.7,19.7,25.1,19.6
2012-09-24,Trincomalee,0.5,0.5,28.1,26.1
2012-09-24,Pothuhera,9.1,9.1,24.4,19.1
2012-09-24,Jaffna,0.0,0.0,29.0,35.9
2012-09-24,Mannar,0.3,0.3,28.3,31.5
2012-09-24,Kalmunai,9.1,9.1,28.3,14.2
2012-09-24,Kandy,2.4,2.4,23.6,16.5
2012-09-24,Kesbewa,27.0,27.0,25.0,15.6
2012-09-24,Colombo,27.0,27.0,25.1,15.6
2012-09-24,Mount Lavinia,27.0,27.0,25.0,15.6
2012-09-24,Maharagama,27.0,27.0,24.9,15.6
2012-09-24,Sri Jayewardenepura Kotte,24.8,24.8,25.0,15.9
2012-09-24,Negombo,24.8,24.8,25.3,15.9
2012-09-24,Puttalam,14.6,14.6,26.3,19.2
2012-09-24,Oruwala,24.8,24.8,24.8,15.9
2012-09-25,Jaffna,0.0,0.0,29.3,28.8
2012-09-25,Maharagama,1.8,1.8,26.8,15.5
2012-09-25,Trincomalee,0.7,0.7,29.3,25.9
2012-09-25,Moratuwa,1.8,1.8,26.9,15.5
2012-09-25,Weligama,1.7,1.7,26.8,22.0
2012-09-25,Kolonnawa,1.5,1.5,26.8,14.8
2012-09-25,Kurunegala,1.9,1.9,26.3,16.4
2012-09-25,Kalmunai,2.1,2.1,28.4,15.9
2012-09-25,Mount Lavinia,1.8,1.8,26.8,15.5
2012-09-25,Bentota,1.8,1.8,26.9,15.5
2012-09-25,Matara,1.7,1.7,26.7,22.0
2012-09-25,Hambantota,0.0,0.0,28.3,22.9
2012-09-25,Athurugiriya,1.5,1.5,26.7,14.8
2012-09-25,Matale,3.7,3.7,26.3,17.0
2012-09-25,Kesbewa,1.8,1.8,26.9,15.5
2012-09-25,Mannar,0.0,0.0,28.8,27.3
2012-09-25,Ratnapura,2.3,2.3,25.2,16.3
2012-09-25,Hatton,9.1,9.1,20.2,10.9
2012-09-25,Gampaha,1.5,1.5,26.7,14.8
2012-09-25,Colombo,1.8,1.8,26.8,15.5
2012-09-25,Kandy,1.9,1.9,24.5,13.9
2012-09-25,Kalutara,1.8,1.8,27.0,15.5
2012-09-25,Negombo,1.5,1.5,27.0,14.8
2012-09-25,Pothuhera,1.9,1.9,25.7,16.4
2012-09-25,Badulla,8.5,8.5,24.2,10.5
2012-09-25,Puttalam,0.5,0.5,27.5,18.0
2012-09-25,Oruwala,1.5,1.5,26.4,14.8
2012-09-25,Mabole,1.5,1.5,26.8,14.8
2012-09-25,Galle,1.7,1.7,27.1,22.0
2012-09-25,Sri Jayewardenepura Kotte,1.5,1.5,26.8,14.8
2012-09-26,Mannar,0.0,0.0,28.7,31.3
2012-09-26,Mount Lavinia,1.7,1.7,27.2,18.0
2012-09-26,Weligama,2.1,2.1,27.1,24.8
2012-09-26,Kesbewa,1.7,1.7,27.2,18.0
2012-09-26,Moratuwa,1.7,1.7,27.3,18.0
2012-09-26,Trincomalee,1.4,1.4,29.3,26.1
2012-09-26,Hatton,4.0,4.0,20.2,13.3
2012-09-26,Maharagama,1.7,1.7,27.2,18.0
2012-09-26,Oruwala,0.6,0.6,26.6,17.3
2012-09-26,Kandy,0.1,0.1,24.5,16.2
2012-09-26,Sri Jayewardenepura Kotte,0.6,0.6,27.2,17.3
2012-09-26,Athurugiriya,0.6,0.6,27.0,17.3
2012-09-26,Pothuhera,0.0,0.0,26.1,19.2
2012-09-26,Negombo,0.6,0.6,27.4,17.3
2012-09-26,Colombo,1.7,1.7,27.2,18.0
2012-09-26,Kolonnawa,0.6,0.6,27.1,17.3
2012-09-26,Galle,2.1,2.1,27.7,24.8
2012-09-26,Hambantota,0.0,0.0,28.5,26.3
2012-09-26,Mabole,0.6,0.6,27.2,17.3
2012-09-26,Kurunegala,0.0,0.0,26.6,19.2
2012-09-26,Badulla,4.1,4.1,24.3,12.8
2012-09-26,Matale,0.0,0.0,26.4,20.0
2012-09-26,Kalmunai,0.0,0.0,29.1,15.0
2012-09-26,Kalutara,1.7,1.7,27.3,18.0
2012-09-26,Bentota,1.7,1.7,27.3,18.0
2012-09-26,Ratnapura,2.2,2.2,25.2,17.4
2012-09-26,Gampaha,0.6,0.6,27.0,17.3
2012-09-26,Matara,2.1,2.1,27.0,24.8
2012-09-26,Jaffna,0.0,0.0,29.1,30.1
2012-09-26,Puttalam,0.0,0.0,27.8,21.3
2012-09-27,Hatton,2.4,2.4,20.1,11.9
2012-09-27,Matale,1.6,1.6,26.1,18.1
2012-09-27,Ratnapura,0.1,0.1,25.0,16.1
2012-09-27,Moratuwa,0.4,0.4,27.3,15.9
2012-09-27,Kalmunai,0.0,0.0,28.8,15.0
2012-09-27,Gampaha,1.5,1.5,26.8,15.8
2012-09-27,Kesbewa,0.4,0.4,27.2,15.9
2012-09-27,Hambantota,0.0,0.0,28.7,26.3
2012-09-27,Puttalam,1.9,1.9,27.7,17.4
2012-09-27,Jaffna,8.5,8.5,28.6,20.8
2012-09-27,Badulla,1.2,1.2,24.4,11.3
2012-09-27,Bentota,0.4,0.4,27.3,15.9
2012-09-27,Kalutara,0.4,0.4,27.3,15.9
2012-09-27,Galle,0.8,0.8,27.6,24.6
2012-09-27,Matara,0.8,0.8,27.2,24.6
2012-09-27,Mount Lavinia,0.4,0.4,27.2,15.9
2012-09-27,Negombo,1.5,1.5,27.3,15.8
2012-09-27,Mannar,13.3,13.3,28.3,23.3
2012-09-27,Kurunegala,1.3,1.3,26.2,16.1
2012-09-27,Pothuhera,1.3,1.3,25.7,16.1
2012-09-27,Kandy,1.0,1.0,24.2,14.9
2012-09-27,Weligama,0.8,0.8,27.3,24.6
2012-09-27,Trincomalee,4.3,4.3,28.4,24.1
2012-09-27,Mabole,1.5,1.5,27.2,15.8
2012-09-27,Oruwala,1.5,1.5,26.4,15.8
2012-09-27,Athurugiriya,1.5,1.5,27.0,15.8
2012-09-27,Kolonnawa,1.5,1.5,27.1,15.8
2012-09-27,Sri Jayewardenepura Kotte,1.5,1.5,27.2,15.8
2012-09-27,Maharagama,0.4,0.4,27.2,15.9
2012-09-27,Colombo,0.4,0.4,27.2,15.9
2012-09-28,Kalmunai,0.0,0.0,29.1,17.8
2012-09-28,Galle,1.4,1.4,28.1,27.0
2012-09-28,Colombo,2.2,2.2,27.2,18.9
2012-09-28,Sri Jayewardenepura Kotte,5.4,5.4,27.1,18.6
2012-09-28,Hambantota,0.0,0.0,28.6,28.8
2012-09-28,Ratnapura,2.5,2.5,25.4,18.0
2012-09-28,Weligama,1.4,1.4,27.2,27.0
2012-09-28,Kurunegala,5.5,5.5,26.2,18.0
2012-09-28,Kalutara,2.2,2.2,27.2,18.9
2012-09-28,Jaffna,11.6,11.6,27.5,18.0
2012-09-28,Mabole,5.4,5.4,27.2,18.6
2012-09-28,Kandy,3.7,3.7,24.6,17.2
2012-09-28,Kolonnawa,5.4,5.4,27.1,18.6
2012-09-28,Badulla,0.6,0.6,25.0,12.8
2012-09-28,Oruwala,5.4,5.4,26.6,18.6
2012-09-28,Matara,1.4,1.4,27.2,27.0
2012-09-28,Bentota,2.2,2.2,27.1,18.9
2012-09-28,Negombo,5.4,5.4,27.2,18.6
2012-09-28,Trincomalee,1.9,1.9,28.0,20.4
2012-09-28,Kesbewa,2.2,2.2,27.1,18.9
2012-09-28,Maharagama,2.2,2.2,27.1,18.9
2012-09-28,Mannar,4.3,4.3,27.7,22.0
2012-09-28,Gampaha,5.4,5.4,26.8,18.6
2012-09-28,Matale,3.3,3.3,26.2,19.1
2012-09-28,Mount Lavinia,2.2,2.2,27.1,18.9
2012-09-28,Hatton,3.4,3.4,20.6,15.2
